KRT5,TP63,KRT14,SCGB1A1,SCGB3A1,MUC5B,MUC5AC,BPIFB1,group,dataset,basal_score,secretory_score,secretory_minus_basal
2.6378052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8792684,0.0,-0.8792684
1.2901809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.4300603,0.0,-0.4300603
2.356866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.78562194,0.0,-0.78562194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.8738542,1.4681104,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.4473215,0.0,-1.4473215
1.9241065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6413688,0.0,-0.6413688
2.0931349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.69771165,0.0,-0.69771165
2.0822499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6940833,0.0,-0.6940833
2.8240716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9413572,0.0,-0.9413572
2.0217023,1.6803521,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.2340182,0.0,-1.2340182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
3.6120243,1.5269463,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.7129902,0.0,-1.7129902
1.7093436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5697812,0.0,-0.5697812
2.0686193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.68953973,0.0,-0.68953973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.9403877,1.0943197,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0115691,0.0,-1.0115691
2.5305483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8435161,0.0,-0.8435161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.8975722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6325241,0.0,-0.6325241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.145484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7151613,0.0,-0.7151613
0.0,2.3041892,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.76806307,0.0,-0.76806307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,1.8182774,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.60609245,0.0,-0.60609245
2.8131537,1.418877,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.410677,0.0,-1.410677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.1726606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7242202,0.0,-0.7242202
0.0,2.0461786,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6820595,0.0,-0.6820595
0.0,1.7369242,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5789747,0.0,-0.5789747
2.281713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.760571,0.0,-0.760571
3.0698116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0232705,0.0,-1.0232705
2.5018127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8339376,0.0,-0.8339376
2.1910093,0.68965584,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9602217,0.0,-0.9602217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.038965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.679655,0.0,-0.679655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,6.8256335,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,1.3651267,1.3651267
1.0290254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.3430085,0.0,-0.3430085
1.512801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.50426704,0.0,-0.50426704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.9433826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6477942,0.0,-0.6477942
2.4348254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8116085,0.0,-0.8116085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.3443291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.44810972,0.0,-0.44810972
2.7703674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9234558,0.0,-0.9234558
1.7740583,1.2376099,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0038894,0.0,-1.0038894
2.599589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8665297,0.0,-0.8665297
2.5818074,2.2134633,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.5984236,0.0,-1.5984236
0.0,2.103783,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.701261,0.0,-0.701261
0.60947263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.20315754,0.0,-0.20315754
1.0769346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.35897818,0.0,-0.35897818
2.0931814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.69772714,0.0,-0.69772714
2.1947818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7315939,0.0,-0.7315939
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.1346714,2.7668557,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.6338425,0.0,-1.6338425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.7107317,0.92068225,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.87713796,0.0,-0.87713796
2.9937928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Jain_Misharin_2021_10Xv2,0.99793094,0.0,-0.99793094
1.8158848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.60529494,0.0,-0.60529494
2.3055773,0.5610417,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9555397,0.0,-0.9555397
1.7894242,0.34748307,0.0,1.3631543,2.2310898,0.0,0.0,0.0,Basal_correctly_annotated,Krasnow_2020,0.71230245,0.7188488,0.006546378
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.0821161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6940387,0.0,-0.6940387
1.125809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.37526965,0.0,-0.37526965
2.4006588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8002196,0.0,-0.8002196
1.3259177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.44197258,0.0,-0.44197258
0.5467253,0.0,0.0,7.0007653,5.18883,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.18224175,2.4379191,2.2556775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.4307551,1.0035359,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.1447636,0.0,-1.1447636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.9573991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.65246636,0.0,-0.65246636
2.7346041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9115347,0.0,-0.9115347
0.0,2.0821064,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6940355,0.0,-0.6940355
1.6393341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5464447,0.0,-0.5464447
2.4801908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.82673025,0.0,-0.82673025
1.9365191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6455064,0.0,-0.6455064
2.8397017,0.85124224,2.9854684,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,2.2254708,0.0,-2.2254708
1.2408633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.4136211,0.0,-0.4136211
2.1932914,2.1932914,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.4621943,0.0,-1.4621943
2.126211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.70873696,0.0,-0.70873696
1.6667359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.55557865,0.0,-0.55557865
0.0,1.0540831,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.35136104,0.0,-0.35136104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.6495445,1.6495445,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0996963,0.0,-1.0996963
2.1026647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7008882,0.0,-0.7008882
2.0818565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Jain_Misharin_2021_10Xv2,0.69395214,0.0,-0.69395214
1.6564608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5521536,0.0,-0.5521536
1.9712993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6570998,0.0,-0.6570998
1.6269497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.54231656,0.0,-0.54231656
0.0,0.82221305,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.274071,0.0,-0.274071
1.7589663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5863221,0.0,-0.5863221
1.4288573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.4762858,0.0,-0.4762858
1.8529744,1.1478804,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.000285,0.0,-1.000285
1.7629527,1.439776,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0675763,0.0,-1.0675763
1.5365893,1.5365893,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0243928,0.0,-1.0243928
1.902217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.63407236,0.0,-0.63407236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.4943187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.83143955,0.0,-0.83143955
1.9559155,0.923305,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.95974016,0.0,-0.95974016
2.4781506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8260502,0.0,-0.8260502
2.5743723,1.9546629,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.5096784,0.0,-1.5096784
2.7140462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9046821,0.0,-0.9046821
1.6720362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5573454,0.0,-0.5573454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.9507442,1.227758,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0595007,0.0,-1.0595007
1.4887111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.49623704,0.0,-0.49623704
2.5996304,1.6395637,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.4130646,0.0,-1.4130646
2.4309876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8103292,0.0,-0.8103292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.1353652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7117884,0.0,-0.7117884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.6139175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5379725,0.0,-0.5379725
2.3218353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7739451,0.0,-0.7739451
2.3434944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7811648,0.0,-0.7811648
1.1547719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.38492396,0.0,-0.38492396
2.9386742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.97955805,0.0,-0.97955805
1.6730931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5576977,0.0,-0.5576977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.6191132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.87303776,0.0,-0.87303776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.5424163,1.5899389,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3774518,0.0,-1.3774518
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
1.4799341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.49331138,0.0,-0.49331138
1.4486513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.48288378,0.0,-0.48288378
1.7806969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.59356564,0.0,-0.59356564
2.2104735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.7368245,0.0,-0.7368245
1.9598413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.65328044,0.0,-0.65328044
2.5715694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.85718983,0.0,-0.85718983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.9275755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.30919185,0.0,-0.30919185
2.637911,0.73332745,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.1237462,0.0,-1.1237462
1.8865148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.62883824,0.0,-0.62883824
1.7668493,1.2314496,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.999433,0.0,-0.999433
2.9837363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9945788,0.0,-0.9945788
0.0,0.0,0.0,6.4993973,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,1.2998794,1.2998794
2.2309015,2.2309015,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.4872676,0.0,-1.4872676
3.7604954,1.0384269,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Jain_Misharin_2021_10Xv2,1.5996408,0.0,-1.5996408
2.1889405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.72964686,0.0,-0.72964686
2.8416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.94720054,0.0,-0.94720054
1.0559485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.35198283,0.0,-0.35198283
2.816071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.93869036,0.0,-0.93869036
1.9393405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6464468,0.0,-0.6464468
1.9845371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6615124,0.0,-0.6615124
0.0,1.8736204,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.62454015,0.0,-0.62454015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.5669985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.85566616,0.0,-0.85566616
1.4586054,0.97455186,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8110524,0.0,-0.8110524
2.4850905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8283635,0.0,-0.8283635
2.454754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8182514,0.0,-0.8182514
0.0,0.0,0.0,4.7099323,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.94198644,0.94198644
3.3244162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.1081387,0.0,-1.1081387
1.9833622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6611207,0.0,-0.6611207
2.8358846,0.8039132,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.2132659,0.0,-1.2132659
2.471706,1.4104733,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.2940598,0.0,-1.2940598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.0086207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6695402,0.0,-0.6695402
1.2752337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.42507792,0.0,-0.42507792
1.4045221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.468174,0.0,-0.468174
0.0,1.5532582,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.5177527,0.0,-0.5177527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.8431005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9477002,0.0,-0.9477002
3.0927992,1.505509,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.5327693,0.0,-1.5327693
1.1757152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.39190507,0.0,-0.39190507
1.6417828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.54726094,0.0,-0.54726094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.7858078,2.1525126,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.6461067,0.0,-1.6461067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
3.02631,1.0858985,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.3707361,0.0,-1.3707361
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.4490793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.81635976,0.0,-0.81635976
2.083858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.69461936,0.0,-0.69461936
1.8094863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.6031621,0.0,-0.6031621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.0,0.0
2.8834522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.9611507,0.0,-0.9611507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5201552,Basal_correctly_annotated,Barbry_Leroy_2020,0.0,0.70403105,0.70403105
1.6306126,1.6306126,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,1.0870751,0.0,-1.0870751
1.413817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.47127235,0.0,-0.47127235
1.7200804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.57336015,0.0,-0.57336015
2.535574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal_correctly_annotated,Barbry_Leroy_2020,0.8451913,0.0,-0.8451913
