held_out_dataset,reannotation_type,nonconformity_score,top1_correct
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9957178965370674,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9991681992534468,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9997517587034593,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999259809072544,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9983001018242654,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9332418711300567,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9993625479059343,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.99161179453075,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9998115991919998,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9970738510357877,False
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.8662905027950392,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.999849954303951,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9942625048057988,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.999965593739832,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9997121729534704,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999781285148569,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999382688825763,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.8933193870883163,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999891525391392,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.7758528945457307,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9833862731467222,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.999395907296193,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9989587124020513,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9990157434418256,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999804005689336,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9987888922177591,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.994360399110464,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9998686358298503,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999768889688077,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9996393371373605,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9996442700849828,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9838981134793326,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.7763377045136223,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9993079890948027,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999744973529489,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999654228707668,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9983623043895546,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9886164190215059,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9996850634159532,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9428134275778178,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9997975386575201,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9992005737719396,False
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.998850198712279,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9998848139860534,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9674124059244025,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9999979455240828,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9629768763303441,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9729040786257925,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9998186419216346,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9748740974524404,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.6739435880663618,False
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999299168806307,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999726118478917,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9818087890074144,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9786056290335041,False
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999773967390296,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9996142633218844,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9987834832742212,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9964333297051272,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999565264388596,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9995407873280335,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9988666770424007,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9925708421890393,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9974042704307208,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9992848432251457,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9771816747610818,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.99968202842755,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9577104601234362,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9997412282403961,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9999899408954411,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9998225446877003,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9985544826462431,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9792175372534194,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9956216963298092,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.8938103846553019,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9998381200016122,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.999796854805599,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9998702071212898,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9999768548773292,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.996029865113781,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9998007047679995,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9991669003253228,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9977929676949875,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9552731359338206,False
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9986494896310734,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9996462998592736,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9997494381423334,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.999836775868794,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999900307148097,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.999990197847737,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9998712201344175,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9988892274351068,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9997932287344601,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999742444963541,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9965271793423884,False
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999912652618761,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9997683337609268,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.983811599810218,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999873798220206,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9995864443355572,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9932736918638781,False
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.999204959719135,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.8415620838684392,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999651076588875,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9964883029428171,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999453947659281,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9992196670692078,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9976906365129427,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9999210361663995,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9882006077805743,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9968778546556065,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999564702494349,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.998828945130408,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.5372914227629828,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9991019909142608,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9996112397958875,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999595280183508,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999939278398466,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9949830913752049,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.999989967697464,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9995419023132646,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999892602819952,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9940868100420591,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9992223178622933,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9998656659890558,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9998930427960977,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9998830926946201,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.8952156839226554,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.999635183695311,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9997267876072741,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9997916816712378,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9999174804415526,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999878545330164,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.6205465316166109,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9994121682848276,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.999796469458028,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999354924486129,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9950949210556771,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.5870191328931311,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9949452171215971,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999726138109825,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999688879985897,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9728616706927876,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9666747030278207,False
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999952961583615,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9986997511490209,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9996953011941443,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9998257533694419,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9996273071489624,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9997146591503058,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.998215129655964,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9999820946638364,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999561893166854,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9693347946619826,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9870855623304042,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.998557379021543,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9944289890491061,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.8509511357411509,False
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999937117808448,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.999997394543,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9993457644828807,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9993426068660527,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9994045411095781,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.999999993067834,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9956580789552634,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9057553674520129,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.997619326138187,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9999026066438985,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9978089975177479,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9963099169883928,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.999762046311852,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9792587859397517,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9575656287374149,True
Lafyatis_Rojas_2019_10Xv2,Correctly annotated,0.9998675957898152,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.9979777363927254,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.7657717656381352,True
Lafyatis_Rojas_2019_10Xv2,Misannotated,0.9999309800941034,True
Lafyatis_Rojas_2019_10Xv2,Underannotated,0.995405153067926,True
Meyer_2019,Correctly annotated,0.9999723894765878,True
Meyer_2019,Correctly annotated,0.9999845102233639,True
Meyer_2019,Correctly annotated,0.9998316277471816,True
Meyer_2019,Correctly annotated,0.9999911690174335,True
Meyer_2019,Misannotated,0.9637228644173326,True
Meyer_2019,Correctly annotated,0.92218547206075,True
Meyer_2019,Correctly annotated,0.999968684546137,True
Meyer_2019,Underannotated,0.999507603682272,True
Meyer_2019,Correctly annotated,0.999983151764807,True
Meyer_2019,Correctly annotated,0.9999947009507913,True
Meyer_2019,Correctly annotated,0.9999500008657003,True
Meyer_2019,Correctly annotated,0.9999578519063366,True
Meyer_2019,Correctly annotated,0.9414911547237121,True
Meyer_2019,Misannotated,0.9998513540035296,True
Meyer_2019,Correctly annotated,0.9759386365986329,True
Meyer_2019,Misannotated,0.9915825342900122,False
Meyer_2019,Misannotated,0.9999411054622505,True
Meyer_2019,Correctly annotated,0.9949108406275824,False
Meyer_2019,Correctly annotated,0.9995257411378621,True
Meyer_2019,Correctly annotated,0.9778110208598634,True
Meyer_2019,Correctly annotated,0.8467721910609817,True
Meyer_2019,Misannotated,0.9594360592075508,False
Meyer_2019,Underannotated,0.9999992994321073,True
Meyer_2019,Correctly annotated,0.9638764361200788,True
Meyer_2019,Correctly annotated,0.999781415678082,True
Meyer_2019,Correctly annotated,0.9999275333562063,True
Meyer_2019,Correctly annotated,0.9999803178982334,True
Meyer_2019,Correctly annotated,0.9999545487017177,True
Meyer_2019,Correctly annotated,0.9999997828820967,True
Meyer_2019,Correctly annotated,0.9792664048179595,True
Meyer_2019,Misannotated,0.9934562758653878,False
Meyer_2019,Misannotated,0.8127539207417781,True
Meyer_2019,Correctly annotated,0.9999990088258078,True
Meyer_2019,Correctly annotated,0.9990962645274668,True
Meyer_2019,Correctly annotated,0.9999987573425574,True
Meyer_2019,Misannotated,0.9921804570271738,True
Meyer_2019,Underannotated,0.9997285570327579,True
Meyer_2019,Underannotated,0.8927392610627419,True
Meyer_2019,Underannotated,0.9916555630404109,True
Meyer_2019,Correctly annotated,0.9975381369476256,True
Meyer_2019,Misannotated,0.999765038812187,False
Meyer_2019,Underannotated,0.9948267799134237,True
Meyer_2019,Correctly annotated,0.9907785159964819,True
Meyer_2019,Correctly annotated,0.996483845735482,True
Meyer_2019,Correctly annotated,0.9999980249562693,True
Meyer_2019,Correctly annotated,0.9987659543566735,True
Meyer_2019,Underannotated,0.9771391443919294,True
Meyer_2019,Correctly annotated,0.9997697591989853,True
Meyer_2019,Underannotated,0.9999981182086317,True
Meyer_2019,Underannotated,0.9999998215584117,True
Meyer_2019,Correctly annotated,0.9999970743813021,True
Meyer_2019,Misannotated,0.9045342549229183,False
Meyer_2019,Correctly annotated,0.9999785919646416,True
Meyer_2019,Underannotated,0.9999889501260356,True
Meyer_2019,Correctly annotated,0.9977796196293924,True
Meyer_2019,Correctly annotated,0.9991552984719262,True
Meyer_2019,Correctly annotated,0.9999231629810394,True
Meyer_2019,Underannotated,0.99994038933128,True
Meyer_2019,Underannotated,0.999187430431715,True
Meyer_2019,Correctly annotated,0.9990636023685572,True
Meyer_2019,Correctly annotated,0.9989126307171998,True
Meyer_2019,Correctly annotated,0.999653737900561,True
Meyer_2019,Correctly annotated,0.9965756175642051,True
Meyer_2019,Correctly annotated,0.9896139572461963,True
Meyer_2019,Correctly annotated,0.9578183712846846,True
Meyer_2019,Underannotated,0.9862311133657642,True
Meyer_2019,Correctly annotated,0.9999999963142119,True
Meyer_2019,Misannotated,0.9082761848176816,True
Meyer_2019,Correctly annotated,0.9998051687920634,True
Meyer_2019,Correctly annotated,0.9999992233442873,True
Meyer_2019,Correctly annotated,0.9973573719313438,True
Meyer_2019,Correctly annotated,0.947529086316346,True
Meyer_2019,Correctly annotated,0.9994146086912318,True
Meyer_2019,Correctly annotated,0.9947830173930111,True
Meyer_2019,Misannotated,0.8823606335379619,True
Meyer_2019,Misannotated,0.9958531493544681,False
Meyer_2019,Correctly annotated,0.9999889523547848,True
Meyer_2019,Misannotated,0.998240436859347,True
Meyer_2019,Underannotated,0.9988942617854278,True
Meyer_2019,Misannotated,0.9684161523483915,True
Meyer_2019,Underannotated,0.9894946369705473,True
Meyer_2019,Correctly annotated,0.9607137951524402,True
Meyer_2019,Correctly annotated,0.9999764616072151,True
Meyer_2019,Misannotated,0.9528278821210291,True
Meyer_2019,Underannotated,0.9859200529313834,True
Meyer_2019,Underannotated,0.9940475753095828,True
Meyer_2019,Correctly annotated,0.9999992384999906,True
Meyer_2019,Correctly annotated,0.9950089078814538,True
Meyer_2019,Correctly annotated,0.999794112867209,True
Meyer_2019,Correctly annotated,0.9999402593394718,True
Meyer_2019,Misannotated,0.9991033853194675,False
Meyer_2019,Correctly annotated,0.9995551268264855,True
Meyer_2019,Correctly annotated,0.9999040368051081,True
Meyer_2019,Correctly annotated,0.9999994371466601,True
Meyer_2019,Correctly annotated,0.9997340758038119,True
Meyer_2019,Correctly annotated,0.9908198504361222,True
Meyer_2019,Correctly annotated,0.9999778624897471,False
Meyer_2019,Misannotated,0.9991971404034362,True
Meyer_2019,Correctly annotated,0.921054637469167,True
Meyer_2019,Correctly annotated,0.9998938095830949,True
Meyer_2019,Correctly annotated,0.9997206409749615,True
Meyer_2019,Misannotated,0.999785094563274,False
Meyer_2019,Correctly annotated,0.9997813360182068,True
Meyer_2019,Misannotated,0.9969706650804019,True
Meyer_2019,Misannotated,0.9995940293752987,False
Meyer_2019,Correctly annotated,0.9861669944122025,True
Meyer_2019,Correctly annotated,0.9894005004987193,True
Meyer_2019,Correctly annotated,0.9999996646137622,True
Meyer_2019,Misannotated,0.9951117172876459,True
Meyer_2019,Correctly annotated,0.9999990695739497,True
Meyer_2019,Correctly annotated,0.9999899994998455,True
Meyer_2019,Correctly annotated,0.9999800210858533,True
Meyer_2019,Correctly annotated,0.9934532195977901,True
Meyer_2019,Correctly annotated,0.998742145645516,True
Meyer_2019,Correctly annotated,0.9892207873046063,True
Meyer_2019,Correctly annotated,0.8816360650305033,True
Meyer_2019,Underannotated,0.9998492881691795,True
Meyer_2019,Correctly annotated,0.9999832146463632,True
Meyer_2019,Correctly annotated,0.9998941524409813,True
Meyer_2019,Underannotated,0.9999809171640655,True
Meyer_2019,Underannotated,0.9999338999965578,True
Meyer_2019,Correctly annotated,0.9733103596345491,True
Meyer_2019,Underannotated,0.9918569777282875,True
Meyer_2019,Misannotated,0.9999926536115299,True
Meyer_2019,Correctly annotated,0.9998118702754799,True
Meyer_2019,Misannotated,0.9999960789087821,True
Meyer_2019,Correctly annotated,0.9999986980414899,True
Meyer_2019,Correctly annotated,0.9998861968872899,True
Meyer_2019,Correctly annotated,0.9988961567841941,True
Meyer_2019,Correctly annotated,0.9999909664205675,True
Meyer_2019,Correctly annotated,0.9490542596242213,True
Meyer_2019,Misannotated,0.9982237977915147,True
Meyer_2019,Underannotated,0.9999217093137467,True
Meyer_2019,Correctly annotated,0.9985170239122493,True
Meyer_2019,Misannotated,0.9682246569240059,False
Meyer_2019,Correctly annotated,0.9984859360813283,True
Meyer_2019,Correctly annotated,0.9998963904536857,True
Meyer_2019,Correctly annotated,0.8716795267590839,True
Meyer_2019,Underannotated,0.9929729219804059,True
Meyer_2019,Correctly annotated,0.9549138662399516,True
Meyer_2019,Correctly annotated,0.9987563734223811,True
Meyer_2019,Underannotated,0.9821859385973278,False
Meyer_2019,Underannotated,0.9999048502156834,True
Meyer_2019,Underannotated,0.9973193947029227,True
Meyer_2019,Correctly annotated,0.9994925481674053,True
Meyer_2019,Correctly annotated,0.9998079726947504,True
Meyer_2019,Correctly annotated,0.8803464703622443,True
Meyer_2019,Misannotated,0.46231006737084246,True
Meyer_2019,Correctly annotated,0.999536166137266,True
Meyer_2019,Misannotated,0.9936390066699625,False
Meyer_2019,Correctly annotated,0.9999310069180777,True
Meyer_2019,Correctly annotated,0.9939628534347312,True
Meyer_2019,Correctly annotated,0.9997378236091847,True
Meyer_2019,Correctly annotated,0.9999994511869269,True
Meyer_2019,Correctly annotated,0.9999830026206316,True
Meyer_2019,Correctly annotated,0.9999974669767275,True
Meyer_2019,Misannotated,0.836223418451097,True
Meyer_2019,Misannotated,0.9299867300841459,True
Meyer_2019,Underannotated,0.8722347730788501,True
Meyer_2019,Correctly annotated,0.8355533209591337,True
Meyer_2019,Misannotated,0.9975213140017216,False
Meyer_2019,Correctly annotated,0.9998862135228599,True
Meyer_2019,Correctly annotated,0.9992155755052848,True
Meyer_2019,Correctly annotated,0.9987573640437986,True
Meyer_2019,Correctly annotated,0.9999265068997499,True
Meyer_2019,Correctly annotated,0.9999992124312177,True
Meyer_2019,Correctly annotated,0.9999996749410591,True
Meyer_2019,Underannotated,0.9997083796228707,True
Meyer_2019,Correctly annotated,0.9905736255479942,True
Meyer_2019,Correctly annotated,0.7990004964822013,True
Meyer_2019,Correctly annotated,0.9995357303858423,True
Meyer_2019,Correctly annotated,0.9879062422330265,True
Meyer_2019,Misannotated,0.6701125767127456,True
Meyer_2019,Correctly annotated,0.9991836294769766,True
Meyer_2019,Misannotated,0.9974162623685011,True
Meyer_2019,Underannotated,0.9681332952194575,False
Meyer_2019,Correctly annotated,0.9999394903820129,True
Meyer_2019,Misannotated,0.9741089497136359,True
Meyer_2019,Correctly annotated,0.995693022439069,True
Meyer_2019,Misannotated,0.9996748243677585,False
Meyer_2019,Correctly annotated,0.9999828710706637,True
Meyer_2019,Correctly annotated,0.9982680978959729,True
Meyer_2019,Misannotated,0.9889970379536264,True
Meyer_2019,Correctly annotated,0.9997975906754486,False
Meyer_2019,Underannotated,0.9999204535572442,True
Meyer_2019,Correctly annotated,0.9949750961697461,True
Meyer_2019,Misannotated,0.9971697100172444,False
Meyer_2019,Misannotated,0.9975489152890756,True
Meyer_2019,Correctly annotated,0.9997007777849555,True
Meyer_2019,Correctly annotated,0.9994798885353308,True
Meyer_2019,Correctly annotated,0.9981887563479608,True
Meyer_2019,Underannotated,0.9954424024090854,True
Meyer_2019,Underannotated,0.9999158277948177,True
Meyer_2019,Correctly annotated,0.9999648673930938,True
Meyer_2019,Misannotated,0.9959374854833024,True
Meyer_2019,Correctly annotated,0.9987228024188766,True
Meyer_2019,Correctly annotated,0.9997767523849422,True
Meyer_2019,Correctly annotated,0.9463535984052127,True
Meyer_2019,Correctly annotated,0.9999999922522366,True
Meyer_2019,Correctly annotated,0.9974905035987206,True
Meyer_2019,Correctly annotated,0.999431525985778,True
Meyer_2019,Misannotated,0.9992257373592891,False
Meyer_2019,Misannotated,0.9998102918660516,True
Meyer_2019,Misannotated,0.8277945618128922,True
Meyer_2019,Misannotated,0.9992532602061768,True
Meyer_2019,Correctly annotated,0.9975509077483912,True
Meyer_2019,Underannotated,0.9593458639669492,True
Meyer_2019,Misannotated,0.9986939955243616,True
Meyer_2019,Correctly annotated,0.9999989512409843,True
Meyer_2019,Correctly annotated,0.9999919345583551,True
Meyer_2019,Misannotated,0.7511952270818173,True
Meyer_2019,Underannotated,0.998701033538481,True
Meyer_2019,Misannotated,0.9984676063697703,False
Meyer_2019,Misannotated,0.9967207408634241,True
Meyer_2019,Correctly annotated,0.999999997334873,True
Meyer_2019,Correctly annotated,0.8931102457694554,True
Meyer_2019,Correctly annotated,0.9999401118574698,True
Meyer_2019,Misannotated,0.9995387300218943,True
Meyer_2019,Correctly annotated,0.999996125465837,True
Meyer_2019,Correctly annotated,0.6299465203582426,True
Meyer_2019,Correctly annotated,0.9999999868822578,True
Meyer_2019,Correctly annotated,0.9885199316309464,True
Meyer_2019,Misannotated,0.9855870705600752,True
Meyer_2019,Correctly annotated,0.9429284265774496,True
Meyer_2019,Correctly annotated,0.9916051825688827,True
Meyer_2019,Misannotated,0.9572985322564664,True
Meyer_2019,Misannotated,0.7652338090718004,True
Meyer_2019,Misannotated,0.9999764633832436,True
Meyer_2019,Underannotated,0.9998155787841694,True
Meyer_2019,Underannotated,0.9995752524992736,True
Meyer_2019,Correctly annotated,0.99963137837281,True
Meyer_2019,Correctly annotated,0.741785500543437,True
Meyer_2019,Correctly annotated,0.999996829404982,True
Meyer_2019,Correctly annotated,0.999983932593612,True
Meyer_2019,Correctly annotated,0.9993546084027652,True
Meyer_2019,Correctly annotated,0.9999151540383889,True
Meyer_2019,Misannotated,0.999992194467338,False
Meyer_2019,Correctly annotated,0.9977183583620084,True
Meyer_2019,Misannotated,0.9921431893194834,False
Meyer_2019,Correctly annotated,0.9964642221819389,True
Meyer_2019,Underannotated,0.9237021040578979,True
Meyer_2019,Correctly annotated,0.9999893703324793,True
Meyer_2019,Correctly annotated,0.9999324217263795,True
Meyer_2019,Correctly annotated,0.9402072747193096,True
Meyer_2019,Misannotated,0.998539362104348,True
Meyer_2019,Correctly annotated,0.9900513383522472,True
Meyer_2019,Underannotated,0.9977815887293499,True
Meyer_2019,Correctly annotated,0.9999972821446783,True
Meyer_2019,Correctly annotated,0.9996020044515646,True
Meyer_2019,Correctly annotated,0.9924873759277201,True
Meyer_2019,Underannotated,0.9999998771762855,True
Meyer_2019,Underannotated,0.665638293765941,True
Meyer_2019,Correctly annotated,0.9982915226089505,True
Meyer_2019,Correctly annotated,0.9743111556575558,True
Meyer_2019,Correctly annotated,0.9982174128157626,True
Meyer_2019,Correctly annotated,0.9996013252563981,True
Meyer_2019,Correctly annotated,0.9999998111668517,True
Meyer_2019,Correctly annotated,0.998918370053369,True
Meyer_2019,Correctly annotated,0.9976945013208521,True
Meyer_2019,Correctly annotated,0.9353806536335096,True
Meyer_2019,Underannotated,0.9603096030301865,True
Meyer_2019,Misannotated,0.9236206913195019,True
Meyer_2019,Misannotated,0.6823487026992965,True
Meyer_2019,Correctly annotated,0.9999975172196243,True
Meyer_2019,Underannotated,0.9991245546019537,True
Meyer_2019,Correctly annotated,0.6702387300172505,True
Meyer_2019,Correctly annotated,0.9986179158284181,True
Meyer_2019,Correctly annotated,0.9975858351097892,True
Meyer_2019,Misannotated,0.9855373665113636,True
Meyer_2019,Correctly annotated,0.9982606139375393,True
Meyer_2019,Correctly annotated,0.99736193090729,False
Meyer_2019,Underannotated,0.9997943179321698,True
